,strAQI,strAreaCode,strAreaName,strHourAvg,strItemCode,strItemName,strLatitude,strLevel,strLongitued,strPCode,strPName,strPollutants,strRemark,strSTA,strStCode,strStName,strSubID,strValueAvg
37,,370103,市中区,东南_0,130,主导风向,36.6687319,,117.0208721,,泺源街道办事处,,,,,市中区,15064,东南_0
38,,370104,槐荫区,东南_0,130,主导风向,36.648754,,116.905825,,张庄路街道办事处,,,,,槐荫区,15079,东南_0
39,,370104,槐荫区,东南_0,130,主导风向,36.643,,116.8571,,腊山街道办事处,,,,,槐荫区,15083,东南_0
40,,370105,天桥区,东_1,130,主导风向,36.682096,,117.015558,,北坦街道办事处,,,,,天桥区,15085,东_1
41,,370105,天桥区,东_1,130,主导风向,36.688352,,116.972126,,堤口路街道办事处,,,,,天桥区,15090,东_1
42,,370105,天桥区,东_0,130,主导风向,36.702762,,116.998061,,工人新村北村街道办事处,,,,,天桥区,15095,东_0
43,,370112,历城区,东_0,130,风向,36.69289222,,117.07390514,,省种子仓库,,,,,历城区,3,东_0
44,,370112,历城区,东南_1,130,主导风向,36.755423,,117.244297,,董家街道办事处,,,,,历城区,15107,东南_1
45,,370112,历城区,东_1,130,主导风向,36.730349,,117.149516,,王舍人街道办事处,,,,,历城区,16503,东_1
46,,370113,长清区,西北_0,130,风向,36.55435617,,116.77839808,,长清党校,,,,,长清区,8,西北_0
47,,370113,长清区,西南_1,130,主导风向,36.551343,,116.817297,,长清大学城,,,,,长清区,12672,西南_1
48,,370114,高新区,东南_0,130,主导风向,36.694943,,117.305441,,高新东区街道办事处,,,,,高新区,15166,东南_0
49,,370116,莱芜区,西北_1,130,主导风向(十六方位),36.31132015,,117.49991019,,寨里镇,,,,,莱芜区,12110,西北_1
50,,370116,莱芜区,东_0,130,主导风向(十六方位),36.49175175,,117.69860348,,茶业口镇,,,,,莱芜区,13271,东_0
51,,370116,莱芜区,西_0,130,主导风向(十六方位),36.2510967,,117.4434597,,杨庄镇,,,,,莱芜区,13275,西_0
52,,370117,钢城区,北_0,130,风向,36.06352891,,117.82313429,,钢城区环保局,,,,,钢城区,12152,北_0
53,,370118,先行区,东_1,130,主导风向,36.90195,,117.011479,,孙耿街道办事处,,,,,先行区,15146,东_1
54,,370125,济阳区,东_1,130,主导风向,37.087917,,117.021971,,新市镇,,,,,济阳区,15150,东_1
55,,370126,商河县,南_0,130,风向,37.321944,,117.17,,商河城区,,,,,商河县,12576,南_0
56,,370126,商河县,东_1,130,主导风向,37.271053,,117.089681,,贾庄镇,,,,,商河县,15157,东_1
57,,370130,南部山区,东_1,130,主导风向,36.446958,,117.118965,,柳埠街道办事处,,,,,南部山区,15056,东_1
58,,370130,南部山区,东_1,130,主导风向,36.504967,,117.033076,,仲宫街道办事处,,,,,南部山区,15057,东_1
59,,370181,章丘区,东南_1,130,主导风向,36.8761831,,117.52524683,,刁镇街道办事处,,,,,章丘区,15136,东南_1
60,,370102,历下区,北_0,130,风向,36.669175,,117.062278,,市监测站,,,,,历下区,2,北_0
61,,370103,市中区,西南_0,130,风向,36.6116,,116.9966,,科干所,,,,,市中区,5,西南_0
62,,370103,市中区,东_0,130,主导风向,36.636859,,117.043703,,舜耕街道办事处,,,,,市中区,15066,东_0
63,,370103,市中区,东南_1,130,主导风向,36.635617,,116.939921,,白马山街道办事处,,,,,市中区,15068,东南_1
64,,370104,槐荫区,东_0,130,主导风向,36.660141,,116.946764,,段店北路街道办事处,,,,,槐荫区,15080,东_0
65,,370113,长清区,东南_1,130,主导风向,36.448112,,116.83551,,五峰街道办事处,,,,,长清区,15110,东南_1
66,,370113,长清区,南_1,130,主导风向,36.48769,,116.680414,,归德街道办事处,,,,,长清区,15111,南_1
67,,370113,长清区,西南_1,130,主导风向,36.351902,,116.719528,,双泉镇,,,,,长清区,15114,西南_1
68,,370118,先行区,东_1,130,主导风向,36.980995,,116.971105,,太平街道办事处,,,,,先行区,15148,东_1
69,,370125,济阳区,东_1,130,主导风向,37.058997,,117.100616,,垛石街道办事处,,,,,济阳区,15149,东_1
70,,370125,济阳区,东_1,130,主导风向,36.962346,,117.112955,,回河街道办事处,,,,,济阳区,16500,东_1
71,,370126,商河县,东南_1,130,主导风向,37.281587,,117.348564,,郑路镇,,,,,商河县,15160,东南_1
72,,370126,商河县,东南_1,130,主导风向,37.191767,,117.278086,,白桥镇,,,,,商河县,15161,东南_1
73,,370181,章丘区,南_0,130,主导风向,36.692708,,117.544766,,东山小学,,,,,章丘区,9929,南_0
74,,370181,章丘区,东北_0,130,风向,36.682059,,117.51984,,章丘开发区,,,,,章丘区,9930,东北_0
75,,370181,章丘区,南_1,130,主导风向,36.768536,,117.567724,,相公庄街道办事处,,,,,章丘区,15129,南_1
76,,370181,章丘区,南_2,130,主导风向,36.678905,,117.617725,,官庄街道办事处,,,,,章丘区,15130,南_2
77,,370100,济南市,北_0,130,主导风向(十六方位),36.0749471,,117.84471265,,莱钢,,,,,济南,12118,北_0
78,,370100,济南市,东南_1,130,风向,36.863622,,117.579886,,滨州临界点,,,,,济南,12494,东南_1
79,,370102,历下区,东_1,130,主导风向,36.67647488,,117.03935174,,大明湖街道办事处,,,,,历下区,15045,东_1
80,,370103,市中区,东_0,130,主导风向,36.673423,,117.009875,,魏家庄街道办事处,,,,,市中区,15063,东_0
81,,370103,市中区,东南_1,130,主导风向,36.622954,,116.990294,,七贤街道办事处,,,,,市中区,15067,东南_1
82,,370104,槐荫区,东_0,130,风向,36.649363,,116.829248,,济南西城区,,,,,槐荫区,12792,东_0
83,,370104,槐荫区,东_1,130,主导风向,36.65875648,,116.99076177,,青年公园街道办事处,,,,,槐荫区,15074,东_1
84,,370104,槐荫区,东_1,130,主导风向,36.66293421,,116.98224324,,西市场街道办事处,,,,,槐荫区,15078,东_1
85,,370104,槐荫区,东北_1,130,主导风向,36.73305,,116.881169,,美里湖街道办事处,,,,,槐荫区,15081,东北_1
86,,370105,天桥区,南_1,130,风向,36.687944,,116.992938,,济南四建,,,,,天桥区,1,南_1
87,,370105,天桥区,东北_0,130,主导风向,36.674953,,117.019232,,制锦市街道办事处,,,,,天桥区,15084,东北_0
88,,370105,天桥区,东北_1,130,主导风向,36.701272,,117.044985,,北园街道办事处,,,,,天桥区,15096,东北_1
89,,370105,天桥区,东_0,130,主导风向,36.7136,,116.9763,,药山街道办事处,,,,,天桥区,18821,东_0
90,,370112,历城区,东南_1,130,风向,36.681383,,117.197523,,建工学院,,,,,历城区,366,东南_1
91,,370112,历城区,东南_1,130,主导风向,36.678062,,117.063751,,山大路街道办事处,,,,,历城区,15100,东南_1
92,,370112,历城区,东_1,130,主导风向,36.710971,,117.065705,,全福街道办事处,,,,,历城区,15102,东_1
93,,370113,长清区,东_1,130,主导风向,36.603875,,116.811405,,平安街道办事处,,,,,长清区,15109,东_1
94,,370114,高新区,西南_0,130,主导风向,36.507979,,116.807276,,创新谷街道办事处,,,,,高新区,15169,西南_0
95,,370116,莱芜区,北_0,130,风向,36.23518694,,117.69188311,,技术学院,,,,,莱芜区,12155,北_0
96,,370116,莱芜区,北_1,130,主导风向(十六方位),36.36707022,,117.48785511,,大王庄镇,,,,,莱芜区,13276,北_1
97,,370117,钢城区,西南_0,130,主导风向(十六方位),36.20141233,,117.80255987,,辛庄街道办事处,,,,,钢城区,13273,西南_0
98,,370118,先行区,西北_3,130,主导风向,36.77041,,116.9696,,大桥街道办事处,,,,,先行区,15098,西北_3
99,,370124,平阴县,南_1,130,风向,36.298498,,116.475003,,平阴城区,,,,,平阴县,12579,南_1
100,,370126,商河县,南_0,130,主导风向,37.431586,,117.283371,,沙河镇,,,,,商河县,15164,南_0
101,,370181,章丘区,东南_1,130,主导风向,36.749395,,117.392708,,龙山街道办事处,,,,,章丘区,15119,东南_1
102,,370181,章丘区,东南_0,130,主导风向,36.712352,,117.654176,,普集街道办事处,,,,,章丘区,15122,东南_0
103,,370181,章丘区,东_1,130,主导风向,36.826322,,117.499897,,绣惠街道办事处,,,,,章丘区,15131,东_1
104,,370181,章丘区,东_1,130,主导风向,36.987749,,117.306035,,黄河街道办事处,,,,,章丘区,15138,东_1
105,,370102,历下区,西_0,130,风向,36.661408,,117.126148,,奥体中心,,,,,历下区,12572,西_0
106,,370102,历下区,东南_1,130,主导风向,36.64878925,,117.04663477,,千佛山街道办事处,,,,,历下区,15041,东南_1
107,,370102,历下区,东_0,130,主导风向,36.67258448,,117.02684762,,泉城路街道办事处,,,,,历下区,15042,东_0
108,,370102,历下区,西北_0,130,主导风向,36.67221954,,117.17439564,,智远街道办事处,,,,,历下区,15044,西北_0
109,,370103,市中区,东南_0,130,主导风向,36.632684,,117.023287,,舜玉路街道办事处,,,,,市中区,15049,东南_0
110,,370103,市中区,东南_1,130,主导风向,36.631922,,116.991987,,七里山街道办事处,,,,,市中区,15058,东南_1
111,,370104,槐荫区,东北_0,130,主导风向,36.65370648,,116.98156177,,振兴街街道办事处,,,,,槐荫区,15072,东北_0
112,,370104,槐荫区,东_0,130,主导风向,36.67027725,,116.99283308,,五里沟街道办事处,,,,,槐荫区,15073,东_0
113,,370112,历城区,南_1,130,主导风向,36.685784,,117.245542,,唐冶街道办事处,,,,,历城区,15105,南_1
114,,370112,历城区,东南_1,130,主导风向,36.8104134,,117.303862,,唐王街道办事处,,,,,历城区,15108,东南_1
115,,370114,高新区,东南_1,130,风向,36.678633,,117.140209,,开发区,,,,,高新区,6,东南_1
116,,370116,莱芜区,东_1,130,主导风向(十六方位),36.31226817,,117.62938949,,口镇街道办事处,,,,,莱芜区,12112,东_1
117,,370116,莱芜区,西南_0,130,主导风向(十六方位),36.23690451,,117.57548165,,方下街道办事处,,,,,莱芜区,13272,西南_0
118,,370117,钢城区,东北_0,130,主导风向(十六方位),36.0765192,,117.87489782,,汶源街道办事处,,,,,钢城区,13274,东北_0
119,,370125,济阳区,东_0,130,主导风向,37.10673,,117.280177,,曲堤街道办事处,,,,,济阳区,15151,东_0
120,,370126,商河县,南_2,130,主导风向,37.40138,,117.297797,,龙桑寺镇,,,,,商河县,15154,南_2
121,,370126,商河县,南_1,130,主导风向,37.305172,,117.276091,,孙集镇,,,,,商河县,15162,南_1
122,,370181,章丘区,东_1,130,主导风向,36.710436,,117.565913,,明水街道办事处,,,,,章丘区,15117,东_1
123,,370181,章丘区,南_1,130,主导风向,36.623677,,117.411791,,曹范街道办事处,,,,,章丘区,15133,南_1
124,,370181,章丘区,西北_1,130,主导风向,36.506882,,117.448,,垛庄镇,,,,,章丘区,15134,西北_1
125,,370181,章丘区,东_0,130,主导风向,36.825431,,117.44338,,宁家埠街道办事处,,,,,章丘区,15135,东_0
126,,370100,济南市,北_0,130,主导风向(十六方位),36.22928774,,117.62983621,,泰钢,,,,,济南,12119,北_0
127,,370102,历下区,东北_1,130,主导风向,36.68296619,,117.0454868,,东关街道办事处,,,,,历下区,15046,东北_1
128,,370103,市中区,东_0,130,主导风向,36.65786652,,116.99570062,,杆石桥街道办事处,,,,,市中区,15061,东_0
129,,370103,市中区,东北_0,130,主导风向,36.609285,,117.050718,,兴隆街道办事处,,,,,市中区,15069,东北_0
130,,370103,市中区,东南_0,130,主导风向,36.616245,,116.899421,,陡沟街道办事处,,,,,市中区,15071,东南_0
131,,370104,槐荫区,东_0,130,主导风向,36.65165009,,116.96405492,,营市街街道办事处,,,,,槐荫区,15077,东_0
132,,370105,天桥区,东_0,130,主导风向,36.681769,,117.009895,,纬北路街道办事处,,,,,天桥区,15086,东_0
133,,370105,天桥区,西_0,130,主导风向,36.69808,,116.996181,,工人新村南村街道办事处,,,,,天桥区,18966,西_0
134,,370112,历城区,东南_1,130,风向,36.640353,,117.276106,,商职学院,,,,,历城区,12573,东南_1
135,,370116,莱芜区,北_1,130,主导风向(十六方位),36.1965403,,117.54895819,,牛泉镇,,,,,莱芜区,12111,北_1
136,,370117,钢城区,北_0,130,主导风向(十六方位),36.133756,,117.774139,,颜庄街道办事处,,,,,钢城区,12116,北_0
137,,370118,先行区,南_0,130,主导风向,36.872393,,117.085535,,崔寨街道办事处,,,,,先行区,15147,南_0
138,,370124,平阴县,东南_1,130,主导风向,36.239237,,116.385925,,玫瑰镇,,,,,平阴县,15141,东南_1
139,,370124,平阴县,南_0,130,主导风向,36.17918962,,116.29179533,,东阿镇,,,,,平阴县,15142,南_0
140,,370124,平阴县,南_0,130,主导风向,36.109272,,116.29794,,洪范池镇,,,,,平阴县,15143,南_0
141,,370124,平阴县,西南_0,130,主导风向,36.182192,,116.477229,,孔村镇,,,,,平阴县,15144,西南_0
142,,370126,商河县,东_1,130,风向,37.270278,,117.143611,,油区管委会,,,,,商河县,12577,东_1
143,,370126,商河县,南_0,130,主导风向,37.19271,,117.116291,,玉皇庙镇,,,,,商河县,15153,南_0
144,,370130,南部山区,东南_1,130,主导风向,36.511392,,117.235447,,西营街道办事处,,,,,南部山区,15055,东南_1
145,,370181,章丘区,东南_1,130,主导风向,36.738224,,117.476945,,枣园街道办事处,,,,,章丘区,15118,东南_1
146,,370181,章丘区,西_1,130,主导风向,36.625246,,117.461284,,埠村街道办事处,,,,,章丘区,15120,西_1
147,,370181,章丘区,东南_1,130,主导风向,36.922776,,117.331996,,高官寨街道办事处,,,,,章丘区,15137,东南_1
148,,370102,历下区,东南_1,130,主导风向,36.6651471,,117.07260694,,甸柳街道办事处,,,,,历下区,15047,东南_1
149,,370103,市中区,南_0,130,主导风向,36.589588,,116.904986,,党家街道办事处,,,,,市中区,15070,南_0
150,,370104,槐荫区,东北_0,130,风向,36.670495,,116.948783,,农科所,,,,,槐荫区,7,东北_0
151,,370104,槐荫区,东_0,130,风向,36.735707,,116.873492,,黄河河务局,,,,,槐荫区,12492,东_0
152,,370104,槐荫区,南_0,130,主导风向,36.66332901,,116.97354641,,中大槐树街道办事处,,,,,槐荫区,15075,南_0
153,,370104,槐荫区,东_0,130,主导风向,36.692425,,116.907712,,兴福街道办事处,,,,,槐荫区,15082,东_0
154,,370105,天桥区,东北_1,130,风向,36.70195325,,117.04475504,,北园街道,,,,,天桥区,362,东北_1
155,,370112,历城区,东_0,130,主导风向,36.729324,,117.237404,,郭店街道办事处,,,,,历城区,15106,东_0
156,,370112,历城区,东南_1,130,主导风向,36.719296,,117.186804,,鲍山街道办事处,,,,,历城区,16504,东南_1
157,,370113,长清区,西北_0,130,主导风向,36.460014,,116.920845,,张夏街道办事处,,,,,长清区,15115,西北_0
158,,370113,长清区,东南_2,130,主导风向,36.346144,,116.929562,,万德街道办事处,,,,,长清区,15116,东南_2
159,,370114,高新区,东南_1,130,主导风向,36.822585,,117.198169,,遥墙街道办事处,,,,,高新区,15167,东南_1
160,,370114,高新区,西南_0,130,主导风向,36.660715,,117.214247,,章锦街道办事处,,,,,高新区,17700,西南_0
161,,370116,莱芜区,东南_0,130,主导风向,36.22329951,,117.69919553,,莱芜战役纪念馆,,,,,莱芜区,12153,东南_0
162,,370116,莱芜区,东北_0,130,主导风向(十六方位),36.40934436,,117.81660754,,和庄镇,,,,,莱芜区,13277,东北_0
163,,370116,莱芜区,北_0,130,主导风向(十六方位),36.33482514,,117.55461094,,羊里街道办事处,,,,,莱芜区,13278,北_0
164,,370124,平阴县,西南_1,130,风向,36.299651,,116.487185,,淮海御墅,,,,,平阴县,12578,西南_1
165,,370125,济阳区,东南_1,130,主导风向,37.17022035,,117.37130573,,仁风镇,,,,,济阳区,15152,东南_1
166,,370126,商河县,东南_1,130,主导风向,37.408981,,117.055174,,怀仁镇,,,,,商河县,15156,东南_1
